,table,,,table,,,page,
10106,,,"RIVER HINDON AT
GHAZIABAD U/S",,,"UTTAR
PRADESH",,
10100,,,"RIVER HINDON AT BARNAWA
U/S",,,"UTTAR
PRADESH",,
10101,,,"RIVER HINDON AT BARNAWA
D/S",,,"UTTAR
PRADESH",,
1483,,,"RIVER HINDON AFTER CONFL.
WITH R. KRISHNA & KALI
NEAR BINAULI TOWN, PURA
MAHADEV, MEERUT, U.P.",,,"UTTAR
PRADESH",,
2496,,,"RIVER HINDON AT SARDHANA
BUDHANA ROAD, VILLAGE
BAPARSI, MEERUT",,,"UTTAR
PRADESH",,
1358,,,"RIVER HINDON AT
GHAZIABAD D/S KULESHRA
GB NAGAR, U.P.",,,"UTTAR
PRADESH",,
4606,,,"RIVER KEN NEAR ROAD
BRIDGE AT PANNA",,,"MADHYA
PRADESH",,
1356,,,"RIVER BETWA BEFORE CONF.
YAMUNA AT HAMIRPUR, U.P.",,,"UTTAR
PRADESH",,
30079,,,"RIVER BETWA DOWNSTREAM
AT SUKMA-DUKMA DAM,
DIST-JHANSI (U.P.)",,,"UTTAR
PRADESH",,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC) notified by MoEF,,,,,,,
,,,,,,,,
,"& CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
1614,,,"RIVER BETWA NEAR WATER
SUPPLY INTAKE WELL ,
VIDISHA( M.P)",,,"MADHYA
PRADESH",,
2107,,,"RIVER BETWA AT U/S AT
MAHUTA GHAT, AGASOD,
BINA",,,"MADHYA
PRADESH",,
2108,,,"RIVER BETWA AT M/S J.P.
THERMAL POWER, BINA",,,"MADHYA
PRADESH",,
2124,,,"RIVER BETWA AT
CHARANTIRGHAT, VIDISHA",,,"MADHYA
PRADESH",,
2125,,,"RIVER BETWA D/S AFTER
MIXING OF RIVER BAIS AT
VIDISHA",,,"MADHYA
PRADESH",,
3832,,,"RIVER BETWA AT U/S NEAR
ROAD BRIDGE ORCHHA",,,"MADHYA
PRADESH",,
30080,,,"RIVER BETWA AT KANJIA
ROAD BRIDGE, KANJIA
DIST.ASHOK NAGAR (M.P.)",,,"MADHYA
PRADESH",,
2953,,,"RIVER KALI SINDH AT ANICUT
OF M/S CFCL GADEPAN, KOTA,
RAJASTHAN",,,RAJASTHAN,,
2956,,,"RIVER KALI SINDH AT BAROD
ROAD BRIDGE, KOTA,
RAJASTHAN",,,RAJASTHAN,,
2951,,,"RIVER BANAS BISULPUR DAM,
TONK, RAJASTHAN",,,RAJASTHAN,,
2952,,,"RIVER NEAR NEWTA
DAM,JAIPUR,RAJSTHAN",,,RAJASTHAN,,
2955,,,"RIVER CHAMBAL ENTERING
IN RAJASTHAN AT GANDHI
SAGAR DAM,
RAWATBHATA,CHITTORGARH",,,RAJASTHAN,,
3309,,,"RIVER CHAMBAL AT TAL
VILLAGE NEAR BRIDGE,
UJJAIN",,,"MADHYA
PRADESH",,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC) notified by MoEF,,,,,,,
,,,,,,,,
,"& CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
1365,,,"RIVER CHAMBAL AT NAGDA
U/S (WATER INTAKE POINT)
M.P.",,,"MADHYA
PRADESH",,
1366,,,"RIVER CHAMBAL AT NAGDA
D/S, M.P.",,,"MADHYA
PRADESH",,
2954,,,"RIVER PARVATI BEFORE
MEETING CHAMBAL AT
KHATOLI, KOTA, RAJASTHAN",,,RAJASTHAN,,
1432,,,"RIVER PARVATI NEAR
VILLAGE BATAODAPAR, M.P.",,,"MADHYA
PRADESH",,
2109,,,"RIVER PARVATI AT
NEEMKHEDI, GUNA",,,"MADHYA
PRADESH",,
2126,,,"RIVER PARVATI D/S AFTER
VINDHYACHAL NALLA AT
PILUKHEDI,RAJGARH",,,"MADHYA
PRADESH",,
1367,,,"RIVER KHAN AT KABIT KHEDI
(NEAR INDORE) M.P.",,,"MADHYA
PRADESH",,
2110,,,"RIVER KHAN AT SAKKAR
KHADI, INDORE",,,"MADHYA
PRADESH",,
2111,,,RIVER KHAN AT SANWER,,,"MADHYA
PRADESH",,
1369,,,"RIVER KSHIPRA AT RAMGHAT
AT UJJAIN, M.P.",,,"MADHYA
PRADESH",,
1370,,,"RIVER KSHIPRA AT
TRIVENISANGAM (1 KM. D/S
OF SANGAM), M.P.",,,"MADHYA
PRADESH",,
1468,,,"RIVER KSHIPRA AT
SIDDHAWAT (D/S) OF UJJAIN.,
M.P.",,,"MADHYA
PRADESH",,
3315,,,"RIVER KSHIPRA AT GAUGHAT,
UJJAIN",,,"MADHYA
PRADESH",,
3316,,,"RIVER KSHIPRA AT U/S OF
MAHIDPUR CITY, UJJAIN",,,"MADHYA
PRADESH",,
3317,,,"RIVER KSHIPRA AT W/S
INTAKE POINT OF DEWAS,
UJJAIN",,,"MADHYA
PRADESH",,
Station,Name Of Monitoring Location,State Name,Temperature,,Dissolved,,pH,
Code,,,(oC),,Oxygen,,,
,,,,,(mg/L),,,
,,,,,,,,
Primary Water Quality Criteria (PWQC) notified by MoEF & CC,,,,,,,,
,,,,,> 5.0 mg/ L,,6.5 - 8.5,
"under E (P) Rules, 1986",,,,,,,,
,,,MIN,MAX,MIN,MAX,MIN,MAX
2724,"RIVER SUSWA AT
MATHURAWALA, DEHRADUN",UTTARAKHAND,12,24,3,4.8,6.62,7.64
2734,"RIVER BHELLA U/S OF
KASHIPUR,US NAGAR",UTTARAKHAND,8,28,5.1,6.5,7.5,7.7
2735,"RIVER BHELLA D/S OF LOHIYA
BRIDGE KASHIPUR,US NAGAR",UTTARAKHAND,8,31,1,3.8,7,7.8
30001,"RIVER BAHELA AT BADLI VILLAGE
LOHIYA BRIDGE , TANDA (U.P.)",UTTAR PRADESH,21.1,28.1,1.5,8.1,7.2,8.13
2732,"RIVER DHELLA U/S AT KASHIPUR
MORADABAD ROAD BRIDGE,US
NAGAR",UTTARAKHAND,8,30,4,7.6,7.4,8.1
2733,"RIVER DHELLA D/S AT
THAKURDWARA ALIGANJ
ROAD,US NAGAR",UTTARAKHAND,8,31,1.3,3.4,7,7.6
30004,RIVER DHELA AT ADAMPUR,UTTARAKHAND,21.2,28.3,0.4,6.8,7.1,7.82
2731,"RIVER KOSI AT KASHIPUR BAJPUR
ROAD BRIDGE,KASHIPUR,US
NAGAR",UTTARAKHAND,8,30,5.6,7.2,7.1,8.1
30002,"RIVER KOSI AT DADIYAL BRIDGE,
UTTRAKHAND",UTTARAKHAND,20.3,28.2,6.4,8.6,7.7,7.85
2728,RIVER GOLA AT HALDWANI,UTTARAKHAND,12,22,8,9.2,7.25,8.16
2729,"RIVER KICHHA AT KICHHA U.S.
NAGAR",UTTARAKHAND,10,31,4.3,6.6,7.2,7.8
30003,RIVER KICCHA AT PULL BHATTA,UTTARAKHAND,20.9,28.3,4.7,7.9,7.6,8.14
2730,"RIVER PILKHAR AT BILASPUR,
RAMPUR,US NAGAR",UTTARAKHAND,8,30,2.8,6.7,7,7.7
2736,"RIVER NANDOUR U/S AT
SITARGANJ INDUSTRIAL AREA, US
NAGAR",UTTARAKHAND,10,28,6.1,7.2,7.2,8.4
2737,"RIVER NANDOUR D/S AT
SITARGANJ INDUSTRIAL AREA, US
NAGAR",UTTARAKHAND,10,30,4.2,7,7.2,7.9
Station,Name Of Monitoring Location,State Name,Temperature,,Dissolved,,pH,
Code,,,(oC),,Oxygen,,,
,,,,,(mg/L),,,
,,,,,,,,
Primary Water Quality Criteria (PWQC) notified by MoEF & CC,,,,,,,,
,,,,,> 5.0 mg/ L,,6.5 - 8.5,
"under E (P) Rules, 1986",,,,,,,,
,,,MIN,MAX,MIN,MAX,MIN,MAX
3439,"RIVER KALYANI D/S OF
PANTNAGAR INDUSTRIAL AREA,
US NAGAR",UTTARAKHAND,10,31,0.8,3,6.8,7.7
3438,"RIVER KALYANI U/S OF
PANTNAGAR INDUSRIAL AREA, US
NAGAR",UTTARAKHAND,10,30,3,5.6,7,8
4473,"RIVER GIRI D/S PROPOSED SITE
OF RENUKA DAM","HIMACHAL
PRADESH",18,28,7.3,8.3,7.78,8.22
1064,"RIVER RAMGANGA AT KANNAUJ
(BEFORE CONF.), U.P",UTTAR PRADESH,16,30,6.5,10.2,8.02,8.51
30078,"RIVER RAMGANGA AT
KALAGARHBARRAGE,KALAGARH,
DIST,PAUDHIGADHWAL (U.K.)",UTTARAKHAND,20.7,28.1,7.7,8.7,7.3,7.83
30077,"RIVER RAMGANGA AT ROAD
BRIDGE SHERKOT, DIST.BIJNAUR
(U.P.)",UTTAR PRADESH,20.6,26.9,7.4,8.6,7.07,7.9
2497,"RIVER KALI EAST AT
KHARKHODA-PARIKSHIT GARH
ROAD, VILL. KOL, MEERUT",UTTAR PRADESH,12,23,0.3,0.3,7.3,7.8
1477,"RIVER KALINADI AT U/S OF
MUZAFFAR NAGAR U.P.",UTTAR PRADESH,20,23,2.2,2.8,7.2,7.6
1478,"RIVER KALINADI AT D/S OF
MUZAFFAR NAGAR, U.P.",UTTAR PRADESH,19,24,0,0,7,7.3
1480,"RIVER KALINADI AT U/S OF
GULAOTHI TOWN IN
BULANDSAHAR, U.P.",UTTAR PRADESH,17,34,0,0,7.52,7.87
1065,"RIVER KALINADI NEAR
GUMATIYA VILLAGE ,KANNAUJ
(BEFORE CONF.), U.P",UTTAR PRADESH,16,30,5.3,7.7,7.64,7.92
30037,"RIVER BANGANGA AT U/S
IDRISHPUR (U.K.)",UTTARAKHAND,19.2,26.2,4.6,7.7,7.24,7.79
30038,"RIVER BANGANGA AT D/S
SHUKRATAL (BEFORE
CONFLUENCE OF LAKSAR DRAIN )",UTTAR PRADESH,20.4,26.7,6,8.3,7.5,7.99
2502,"SHUKRA TAL GHAT (CONFLUENCE
OF BAANGANGA AND SALONI
RIVER), MUZAFFARNAGAR,",UTTAR PRADESH,18,23.5,6.8,8.2,7.8,8.3
Station,Name Of Monitoring Location,State Name,Temperature,,Dissolved,,pH,
Code,,,(oC),,Oxygen,,,
,,,,,(mg/L),,,
,,,,,,,,
Primary Water Quality Criteria (PWQC) notified by MoEF & CC,,,,,,,,
,,,,,> 5.0 mg/ L,,6.5 - 8.5,
"under E (P) Rules, 1986",,,,,,,,
,,,MIN,MAX,MIN,MAX,MIN,MAX
2482,"RIVER VARUNA AT RAMESHWAR,
VARANASI",UTTAR PRADESH,20.5,30.5,6.6,8.6,8.22,8.43
2483,"RIVER VARUNA B/C WITH GANGA
AT VARANASI",UTTAR PRADESH,20.5,30.5,3.7,7.8,7.36,7.99
1361,"RIVER SAI AT UNNAO AFTER
DRAIN OUTFALL, U.P.",UTTAR PRADESH,18,36,4.9,8.1,7.84,8.32
2484,"RIVER SAI AT JALALPUR, JAUNPUR",UTTAR PRADESH,20.5,30.5,7.4,8.5,8.17,8.42
1350,"RIVER GOMTI AT SITAPUR U/S
DADNAMAU GHAT, U.P.",UTTAR PRADESH,-,-,6.1,12.4,7.91,8.43
1351,"RIVER GOMTI AT LUCKNOW U/S
AT WATER INTAKE POINT, U.P.",UTTAR PRADESH,-,-,4,10.3,7.47,8.2
1352,"RIVER GOMTI AT LUCKNOW D/S
PIPRAGHAT , U.P.",UTTAR PRADESH,-,-,1.1,1.9,7.08,7.61
10097,RIVER GOMTI AT JAUNPUR U/S,UTTAR PRADESH,20.5,31,7.3,8.8,8.15,8.5
1353,"RIVER GOMTI AT JAUNPUR D/S,
U.P.",UTTAR PRADESH,20.5,31,6.5,7.9,8.26,8.59
1072,"RIVER GOMTI AT VARANASI,
RAJWARI U.P",UTTAR PRADESH,20,30.5,6.8,8.2,8.25,8.47
10083,RIVER GOMTI AT NEEMSAR U/S,UTTAR PRADESH,-,-,5.9,11.9,7.89,8.41
10084,RIVER GOMTI AT NEEMSAR D/S,UTTAR PRADESH,-,-,5.7,11.6,7.84,8.36
10085,RIVER GOMTI AT BHATPUR U/S,UTTAR PRADESH,-,-,5.6,11.5,7.82,8.34
10086,RIVER GOMTI AT BHATPUR D/S,UTTAR PRADESH,-,-,5.1,11.2,7.78,8.28
10087,RIVER GOMTI AT GAUGHAT U/S,UTTAR PRADESH,-,-,4,10.3,7.48,8.21
10088,RIVER GOMTI AT GAUGHAT D/S,UTTAR PRADESH,-,-,4,10.2,7.44,8.17
10089,RIVER GOMTI AT MOHMEAK U/S,UTTAR PRADESH,-,-,1.4,4.2,7.25,7.78
10090,RIVER GOMTI AT MOHMEAK D/S,UTTAR PRADESH,-,-,1.1,3.6,7.2,8.5
10091,RIVER GOMTI AT PIPRAGHAT U/S,UTTAR PRADESH,-,-,1.3,2.5,7.12,7.55
10092,RIVER GOMTI AT PIPRAGHAT D/S,UTTAR PRADESH,-,-,1.2,2.2,7.09,7.49
10093,RIVER GOMTI AT GANGAGANJ U/S,UTTAR PRADESH,-,-,2.9,4.9,7,7.97
10094,RIVER GOMTI AT GANGAGANJ D/S,UTTAR PRADESH,-,-,3.2,5.6,7.37,8.03
Station,Name Of Monitoring Location,State Name,Temperature,,Dissolved,,pH,
Code,,,(oC),,Oxygen,,,
,,,,,(mg/L),,,
,,,,,,,,
Primary Water Quality Criteria (PWQC) notified by MoEF & CC,,,,,,,,
,,,,,> 5.0 mg/ L,,6.5 - 8.5,
"under E (P) Rules, 1986",,,,,,,,
,,,MIN,MAX,MIN,MAX,MIN,MAX
1363,"RIVER RAPTI AFTER CONFL. OF R.
HONIN NR. DOMINGARH RLY
BRIDGE, GORAKHPUR, U.P.",UTTAR PRADESH,17,26,7.3,8.2,7.56,8
2491,"RIVER RAPTI AT RAJGHAT,
GORAKHPUR",UTTAR PRADESH,17,26,6.7,7.8,7.42,7.92
1354,"RIVER SARYU AT AYODHYA AT
MAIN BATHING GHAT, U.P.",UTTAR PRADESH,19,25,7,10.5,7.79,7.89
1357,"RIVER HINDON AT SAHARANPUR
D/S, AT MAHESHPUR .DEOBAND
U.P.",UTTAR PRADESH,18,26,-,-,6.6,7.6
2492,"RIVER GHAGHRA AT
BARHALGANJ, GORAKHPUR",UTTAR PRADESH,17,25,7.2,8.2,7,7.88
1076,"RIVER GHAGHARA NEAR CHAPRA,
RIVILGANJ, MANJHI, SARAN",BIHAR,15,34,6.2,9.9,7.18,8.46
1355,"RIVER GHAGHARA AT
TURTIPAR,DEORIA D/S, U.P.",UTTAR PRADESH,16,24,7.2,8.2,7.52,7.96
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
1075,,,"RIVER SONE AT
KOILWAR, NEAR
MANDIR, BHOJPUR",,,BIHAR,,
3121,,,"RIVER SONE AT
BANJARI NEAR
BANJARI NEAR SUN
TEMPLE KALYANPUR,
ROHTAS",,,BIHAR,,
3127,,,"RIVER SONE AT
BAHIYARA, BHOJPUR",,,BIHAR,,
3128,,,"RIVER SONE AT
NASIRIGANJ DAM,
ROHTAS",,,BIHAR,,
2556,,,"RIVER SONE AT
INDRAPURI DAM,
DEHRI ON SONE,
ROHTAS",,,BIHAR,,
4913,,,"RIVER SONE AT
ARWAL NEAR
BALUGHAT (SAHAR)",,,BIHAR,,
4407,,,"RIVER SONE AT
WATER INTAKE POINT
BHARTIYA RAIL BIJALI
CO. LTD (BRBCL)
NAVINAGAR,
AURANGABAD",,,BIHAR,,
4298,,,"RIVER SONE AT ROAD
BRIDGE-DEHRI-ON-
SONE, ROHTAS",,,BIHAR,,
3329,,,"RIVER SONE AT
CHURHAT,DISTT.SIDHI",,,"MADHYA
PRADESH",,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
1143,,,"RIVER TONS AT
CHAKGHAT, M.P.",,,"MADHYA
PRADESH",,
3853,,,"RIVER TONS AT
BASAMAN MAMA
TEMPLE, NEAR
PURWA FALL, TEHSIL-
SEMARIYA, DIST-
REWA",,,"MADHYA
PRADESH",,
1078,,,"RIVER GANDAK AT
SONEPUR NEAR
HARIHARNATH
TEMPLE",,,BIHAR,,
2568,,,"RIVER GANDAK AT
REWAGHAT,
MUZAFFARPUR",,,BIHAR,,
3125,,,"RIVER GANDAK
GOPALGANJ
PIPRAKOTHI ROAD
BRIDGE (DUMARIA
GHAT)",,,BIHAR,,
10126,,,"RIVER GANDAK AT
KONHARA GHAT,
OPPOSITE
HARIHARNATH
MANDIR,SONEPUR",,,BIHAR,,
10163,,,"RIVER GANDAK AT
ROAD BRIDGE, U/S
HAJIPUR, VAISHALI
(BORDER OF SARAN &
VAISHALI)",,,BIHAR,,
2575,,,"RIVER SIKRAHNA AT
LAL PARSA, BETIAH,
EAST CHAMPARAN",,,BIHAR,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
1820,,,"RIVER SIKRAHNA AT
CHANPATIYA, NEAR
CHANPATIYA ROAD
BRIDGE, WEST
CHAMPARAN",,,BIHAR,,
3134,,,"RIVER SIKRAHNA AT
LAURIA, HARINAGAR
ROAD BRIDGE",,,BIHAR,,
4291,,,"RIVER SIKRAHNA
LAURIA-
NARKATIAGANJ ROAD
BRIDGE, WEST
CHAMPARAN",,,BIHAR,,
2570,,,"RIVER BURHI GANDAK
NEAR MAGARDAHI
GHAT AT
SAMASTIPUR ROAD
BRIDGE, SAMASTIPUR",,,BIHAR,,
3124,,,"RIVER BURHI GANDAK
U/S ROAD BRIDGE NH
NEAR ZERO MILE
MUZAFFARPUR",,,BIHAR,,
2562,,,"RIVER BURHI GANDAK
AT AKHARAGHAT,
MUZAFFARPUR",,,BIHAR,,
4403,,,"RIVER BURHI GANDAK
AT BARACHAKIA, EAST
CHAMPARAN",,,BIHAR,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
4300,,,"RIVER BURHI GANDAK
AT LAL BAGLA GHAT,
MOTIHARI DHAKA
ROAD, EAST
CHAMPARAN",,,BIHAR,,
4295,,,"RIVER BURHI GANDAK
AT KHAGARIA ROAD
BRIDGE BEFORE
CONFLUENCE WITH
GANGA , KHAGARIA",,,BIHAR,,
3126,,,"RIVER HARBORA,U/S
AT NARKATIAGANJ,
WEST CHAMPARAN",,,BIHAR,,
2558,,,"RIVER HARBORA D/S
AT NARKATIAGANJ,
WEST CHAMPARAN",,,BIHAR,,
2567,,,"RIVER KAMALA AT
BENIPATTI
(MADHUBANI)",,,BIHAR,,
2569,,,"RIVER KAMALA AT
GAUSAGHAT,
DARBHANGA",,,BIHAR,,
3133,,,"RIVER KAMALA AT
KAMALA GHAT NEAR
BARRAGE
ATJAYNAGAR ,
MADHUBANI",,,BIHAR,,
4299,,,"RIVER KAMALA
(BIHAR) AT JEEWACH
GHAT, DARBHANGA",,,BIHAR,,
2565,,,"RIVER KOSHI AT
KURSHELA AT
KATIHAR",,,BIHAR,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
2566,,,"RIVER KOSHI AT
MADHEPURA",,,BIHAR,,
3137,,,"RIVER KOSHI AT
BEERPUR, SUPAUL",,,BIHAR,,
1821,,,"RIVER DAHA U/S
RAJENDRA ROAD
BRIDGE AT SIWAN",,,BIHAR,,
4397,,,"RIVER DAHA D/S AT
RENUA, SIWAN",,,BIHAR,,
2560,,,"RIVER DAHA D/S AT
SASAMUSA,
GOPALGANJ",,,BIHAR,,
2561,,,"RIVER DAHA AT ITWA
BRIDGE, GOPALGANJ",,,BIHAR,,
3129,,,"RIVER DAHA AT
MEERGANJ NEAR
BADARJHIMMI BAZAR,
GOPALGANJ",,,BIHAR,,
4292,,,"RIVER DAHA U/S
SASAMUSA,
GOPALGANJ",,,BIHAR,,
1823,,,"RIVER DHOS AT
SAHARGHAT,
MADHUBANI",,,BIHAR,,
4405,,,"RIVER DHOS AT
MADHWAPUR,
MADHUBANI",,,BIHAR,,
2559,,,"RIVER RAMREKHA AT
HARINAGAR, WEST
CHAMPARAN",,,BIHAR,,
3130,,,"RIVER RAMREKHA AT
U/S HARINAGAR,
WEST CHAMPARAN",,,BIHAR,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
1822,,,"RIVER SIRSIYA AT
RAXAUL,BIRGANJ
CHECK POST ROAD
BRIDGE EAST
CHAMPARAN",,,BIHAR,,
3136,,,"RIVER SIRSIYA D/S
RAXAUL (KOERIA
TOLA), EAST
CHAMPARAN",,,BIHAR,,
3132,,,"RIVER BAGMATI AT
MUZAFFARPUR-
SITAMARHI ROAD
BRIDGE, SITAMARHI",,,BIHAR,,
3135,,,"RIVER BAGMATI AT
DARBHANGA,
SAMASTIPUR ROAD
BRIDGE, DARBHANGA",,,BIHAR,,
3131,,,"RIVER MANUSMAR
U/S (RIGA),
SITAMARHI",,,BIHAR,,
2563,,,"RIVER MANUSMAR AT
RIGA, UPHRAULIA,
SITAMARHI",,,BIHAR,,
4402,,,"RIVER MANUSMAR AT
PARSHURAMPUR,
RIGA - BELSAND ROAD,
SITAMARHI",,,BIHAR,,
2555,,,"RIVER PUNPUN NEAR
PATNA FATUHA ROAD
BRIDGE, FATUHA",,,BIHAR,,
3119,,,"RIVER UNPUN NEAR
PUNPUN ROAD
BRIDGE, PUNPUN",,,BIHAR,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
3120,,,"RIVER PUNPUN AT
KINJAR ROAD BRIDGE,
JEHANABAD-ARWAL
BORDER , JEHANABAD",,,BIHAR,,
4406,,,"RIVER PUNPUN AT
OBRA, AURANGABAD",,,BIHAR,,
4293,,,"RIVER KOHRA U/S RAJ
GHAT, MAJHAULIA,
WEST CHAMPARAN",,,BIHAR,,
4294,,,"RIVER KOHRA D/S
NEAR RAILWAY
BRIDGE, MAJHAULIA,
WEST CHAMPARAN",,,BIHAR,,
4399,,,"RIVER HARHA AT
BAGHA, LAURIYA
ROAD BRIDGE",,,BIHAR,,
4400,,,"RIVER LAKHANDEI
U/S SITAMARHI AT
MEHANDI NAGAR",,,BIHAR,,
4401,,,"RIVER LAKHANDEI
D/S SITAMARHI AT
PARORI ROAD BRIDGE",,,BIHAR,,
4404,,,"RIVER GANGI AT ARA,
D/S",,,BIHAR,,
1824,,,"RIVER PARMAR AT
JOGBANI, ARARIA",,,BIHAR,,
2572,,,"RIVER MAHANANDA
AT THAKURGANJ,
KISHANGANJ ROAD
BRIDGE, KISHANGANJ",,,BIHAR,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC) notified,,,,,,,
,,,,,,,,
,"by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
2117,,,"RIVER
BICHIA,GOVINDGARH
ROAD BRIDGE ,NEAR
INTAKE POINT,REWA",,,"MADHYA
PRADESH",,
1433,,,"RIVER SANKH AT TIGRA
RESERVOIR, M.P.",,,"MADHYA
PRADESH",,
1610,,,"RIVER SONE AT ORIGIN
AMARKANTAK, M.P",,,"MADHYA
PRADESH",,
1142,,,"RIVER SONE AT CHACHAI,
M.P.",,,"MADHYA
PRADESH",,
1371,,,"RIVER SONE AT AMLAI,
M.P.",,,"MADHYA
PRADESH",,
1612,,,"RIVER SONE AT DEVLOAD
OUT LET OF BANSAGAR
DAM, M.P",,,"MADHYA
PRADESH",,
3327,,,"RIVER SONE AT
BHATURAGHAT NEAR
ROAD BRIDGE, AMLAI",,,"MADHYA
PRADESH",,
1144,,,"RIVER TONS AT
MADHAVGARH, M.P.",,,"MADHYA
PRADESH",,
3328,,,"RIVER TONS AT
MADHAVGARH, NEAR
PHED W/S INTAKE
POINT, SATNA",,,"MADHYA
PRADESH",,
4609,,,"RIVER TONS AT M.P-U.P
BOUNDARY, BEFORE
MIXING RIVER BELAN
CHAKGHAT REWA",,,"MADHYA
PRADESH",,
1372,,,"RIVER MANDAKINI AT
CHITRAKUT, M.P.",,,"MADHYA
PRADESH",,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC) notified,,,,,,,
,,,,,,,,
,"by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
2116,,,"RIVER BEEHAR D/S NEAR
FOREST OFFICE",,,"MADHYA
PRADESH",,
2119,,,"RIVER BETWA AT
NAYAPUR D/S
MANDIDEEP INDL. AREA
NO.1,DIST.RAISEN",,,"MADHYA
PRADESH",,
2120,,,"RIVER KALIASOT NEAR
ROAD BRIDGE,
MANDIDEEP",,,"MADHYA
PRADESH",,
3852,,,"BANSAGAR CANAL AT
SON RIVER, WATER
SAMPLE AT BAGHWAR
VILLAGE, NEAR TOL
PLAZA, DIST SIDHI",,,"MADHYA
PRADESH",,
3846,,,"RIVER SONE AT JARWAHI
NEAR ROAD BRIDGE,
SHAHDOL",,,"MADHYA
PRADESH",,
30082,,,"RIVER SONE UPSTREAM
TOWARDS DEORA, DIST-
SINGRAULI (M. P.)",,,"MADHYA
PRADESH",,
3851,,,"RIVER SONE NEAR
BHANVARSEN ROAD
BRIDGE AFTER
CONFLUENCE OF BANAS
RIVER, DIST SIDHI",,,"MADHYA
PRADESH",,
4604,,,"RIVER RIVER SONE AT
VILLAGE-
KHAIRPUR,(KUDHERI)
M.P- U.P.BOUNDARY,
DISTT SIDHI",,,"MADHYA
PRADESH",,
30081,,,"RIVER SONE AT ROAD
BRIDGE CHOPAN,DIST-
SONEBHADRA (U.P.)",,,"UTTAR
PRADESH",,
3836,,,"RIVER SONE ON KACHAN
DAM NEAR IMILYA
NORTH COAL MINES VILL",,,"MADHYA
PRADESH",,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC) notified,,,,,,,
,,,,,,,,
,"by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
,,,"MAJHOULI, DIST
SINGROULI",,,,,
1607,,,"RIVER BASLI GOHAD
DAM, GOHAD, M.P",,,"MADHYA
PRADESH",,
3313,,,"RIVER KARIYARI U/S
NEAR M/S UTCL BELA
CEMENT
PLANT,VILL.SONARA ,
REWA,",,,"MADHYA
PRADESH",,
3314,,,"RIVER KARIYARI,D/S,
NEAR M/S J.P.
CEMENT,VILL.NAUBASTA,
REWA",,,"MADHYA
PRADESH",,
